"lon";"lat";"code";"name";"id"
24,0229231676911;49,8393821016261;"0071-01";"Вулиця Січових Стрільців (висадка)";37707
24,0442700593434;49,8084872174752;"49.80850924.044295";"Вулиця Луганська";37710
23,9883439203613;49,8094256525602;"49.80943123.988345";"Церква Володимира і Ольги";37714
23,9810949687756;49,8139895140121;"0767";"ресторан Три Корони";37781
23,9814329271115;49,8140310520464;"0768";"ресторан Три Корони";37783
23,9877067681653;49,8047264984209;"0543";"Вулиця І. Пулюя (висадка А45)";38101
23,8730196616859;49,8371885011617;"0322-01";"Народний дім (Рудно, висадка)";38103
24,1579658972394;49,817688209786;"0298-01";"Винники (Кільцева дорога, висадка) пр.";38105
24,1192828125305;49,8398739712809;"49.83991124.119242";"на вимогу (Лисиничі, у Львів)";38107
24,0226790889786;49,7934321285596;"0417-01";"вул. М. Максимовача (А9 висадка)";38111
24,0835705980347;49,8783889125151;"0310";"Вулиця Івана Франка (Муроване)";38113
24,0607431484795;49,8623525681917;"0236";"Вулиця Кукурудзяна";38116
23,9598442870331;49,8141742270405;"0153-01";"Аеропорт (Термінал А) (висадка)";38118
24,0712040945816;49,8360065400709;"0256";"Автостанція № 6";38413
23,972416623821;49,8173690955623;"0772";"Вулиця О. Кульчицької";38427
24,0272531601505;49,8401204407385;"0050";"Вулиця Дорошенка";38567
24,057826283886;49,818192310651;"49.81826724.057927";"Вулиця Дністерська";38768
24,0577726397057;49,8180192501556;"49.81800524.057793";"Вулиця Дністерська";38770
24,0443298234177;49,8658232504384;"0660";"Вулиця І. Миколайчука (А39)";39126
23,929470220108;49,8459336674514;"0090-01";"Білогорща (висадка)";39128
23,9708976897183;49,8604692421277;"0718";"Вулиця Брюховицька";39130
23,9674751910153;49,8674265966165;"0720";"Фанерний завод";39132
23,9673786314907;49,867267543044;"0719";"Фанерний завод";39134
23,9644389304104;49,8713681917463;"49.87132523.964331";"Кам'янка";39136
23,9643745573941;49,8714892005425;"49.87149023.964294";"Кам'янка";39138
24,0231632145825;49,8302595286214;"0019";"Парк культури";39144
23,9463983925762;49,8946136002013;"0714";"Брюховичі (вулиця Смолиста)";39156
24,0324957650824;49,8221527164472;"0713";"Музей Івана Франка";39164
24,0324202104034;49,8291614615476;"0032";"Стрийський ринок";39166
24,0310603304328;49,8297981744569;"49.82976224.031172";"Стрийський ринок";39168
23,9396001380606;49,9038858868756;"49.90395823.939536";"Вулиця Незалежності України (А54)";39170
24,1265272355989;49,8343180572628;"49.83539424.121503";"Героїв Крут (Лисиничі зі Львова)";39263
24,1357603593292;49,826354980305;"49.826252, 24.135704";"Військовий шпиталь";39415
24,1216214753106;49,8355377095399;"49.83553624.121465";"центр (Лисиничі, до Львова)";39417
24,1214498139337;49,8353941208693;"49.835412, 24.121504";"центр (Лисиничі, зі Львова)";39419
23,9579683396338;49,872761724994;"0721";"Школа";51453
23,9573353383063;49,8727669109418;"0722";"Школа";51455
23,9684272408485;49,8368242750713;"0746";"Протезний завод";50779
24,026171020081;49,8397376946764;"0051";"Вулиця Дорошенка";44858
24,0160529867277;49,8666054154657;"0612-01";"Вулиця Варшавська (висадка)";45578
24,0199448720083;49,8883194589183;"49.88832324.019938";"Голосківське кладовище";45580
24,0199341431723;49,8884602982462;"49.88847924.019869";"Голосківське кладовище";45582
24,0186466828451;49,9003290709658;"49.90067324.018217";"Збиранка";45584
24,0541893540444;49,9111772839228;"49.91120424.054188";"Великі Грибовичі";45586
24,0616846896487;49,8743539263179;"49";"Ринок Галицьке Перехрестя (на Жовкву)";45592
24,0618858553248;49,879869549592;"49.87985824.061919";"вул. Жовквівська (Малехів)";45594
24,0616283632593;49,8797978211486;"49.87977524.061576";"вул. Жовквівська (Малехів)";45596
23,96524;49,82279;"0122";"Вулиця М. Кричевського";36509
24,08435;49,82297;"0270";"Вулиця Майорівка";36511
24,00674;49,82309;"0515";"Вулиця О. Шумського";36513
23,97825;49,82311;"0170";"Вулиця Садова";36514
23,96755;49,82325;"0126";"Вулиця Патона";36516
24,05227;49,82349;"0025";"Вулиця Кримська";36517
23,92889;49,82352;"0102";"Вулиця Станційна";36518
23,93011;49,82352;"0106";"Вулиця Станційна";36519
24,0077;49,82375;"0513";"Вулиця О. Шумського";36520
24,05159;49,82385;"0222";"Вулиця Кримська";36521
23,95569;49,82406;"0168";"Завод ЛОРТА";36523
24,02062;49,82412;"0567";"Військова академія";36524
23,91016;49,82417;"0316";"Епіцентр пр";36525
24,08001;49,82428;"0268";"Вулиця Каштанова";36526
23,95609;49,8243;"0167";"Завод ЛОРТА";36527
23,91037;49,82449;"0315";"Епіцентр зв";36528
24,07935;49,82458;"0269";"Вулиця Каштанова";36529
23,93947;49,82488;"0086";"Вулиця Авіаційна";36530
24,02297;49,82515;"0076";"Парк культури";36534
23,99025;49,82558;"0477";"Вулиця В. Антоновича";36535
24,00941;49,82578;"0512";"Вулиця І. Горбачевського";36536
23,9677;49,82586;"0127";"Поліклініка № 5";36537
24,07315;49,82596;"0281";"Вулиця Медової Печери";36539
24,07333;49,82607;"0280";"Вулиця Медової Печери";36541
24,00942;49,82609;"0526";"Вулиця І. Горбачевського";36542
23,96789;49,82628;"0125";"Поліклініка № 5";36543
24,04356;49,82631;"0024";"Вулиця Водогінна";36544
23,98981;49,82649;"0531";"Вулиця Кульпарківська";36545
24,07319;49,82652;"0271";"Вулиця Медової Печери";36546
23,98352;49,82663;"0554";"Вулиця Окружна";36547
24,07295;49,82667;"0267";"Вулиця Медової Печери";36548
23,9465;49,82684;"0115";"Церква Воскресіння Христового";36549
23,9491;49,82703;"0116";"Церква Воскресіння Христового";36550
24,0449;49,8271;"0221";"Вулиця Водогінна";36553
23,98315;49,82738;"0536";"Вулиця Окружна";36554
23,99209;49,82917;"0493";"Вулиця Т. Копистинського";36557
24,0328600926819;49,8293517842194;"0009";"Стрийський ринок";36559
24,0444;49,82987;"0220";"Львівводоканал";36562
